team_abbr,position,player_name,number,formation,status,height,weight,college,experience,age,birth_date,entry_year,draft_pick,completions_season,attempts_season,passing_yards_season,passing_tds_season,interceptions_season,carries_season,rushing_yards_season,rushing_tds_season,receptions_season,targets_season,receiving_yards_season,receiving_tds_season,games_played,espn_player_id
MIA,C,Aaron Brewer,55,3WR 1TE,ACT,73.0,270,Texas State-San Marcos,5,28.0,1997-10-28,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4040537
MIA,RG,James Daniels,78,3WR 1TE,RES,76.0,305,Iowa,7,28.0,1997-09-13,2018,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3894849
MIA,RT,Austin Jackson,73,3WR 1TE,RES,77.0,310,USC,5,26.0,1999-08-11,2020,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4271632
MIA,QB,Tua Tagovailoa,1,3WR 1TE,ACT,73.0,218,Alabama,5,27.0,1998-03-02,2020,5,127.0,182.0,1213.0,11.0,7.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,6,4241479
MIA,TE,Darren Waller,83,3WR 1TE,ACT,78.0,255,Georgia Tech,10,33.0,1992-09-13,2015,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,117.0,4.0,3,2576925
MIA,RB,De'Von Achane,28,3WR 1TE,ACT,69.0,185,Texas A&M,2,24.0,2001-10-13,2023,84,0.0,0.0,0.0,0.0,0.0,76.0,390.0,3.0,29.0,38.0,195.0,3.0,6,4429160
MIA,FB,Alec Ingold,30,3WR 1TE,ACT,73.0,242,Wisconsin,6,29.0,1996-07-09,2019,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,6.0,36.0,0.0,4,3917668
MIA,RB,Jaylen Wright,5,3WR 1TE,ACT,70.0,210,Tennessee,1,22.0,2003-04-01,2024,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4682745
MIN,LDE,Jonathan Allen,93,Base 3-4 D,ACT,75.0,300,Alabama,8,30.0,1995-01-16,2017,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3054840
MIN,NT,Jalen Redmond,61,Base 3-4 D,ACT,75.0,292,Oklahoma,2,26.0,1999-03-12,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4360277
MIN,RDE,Javon Hargrave,97,Base 3-4 D,ACT,74.0,305,South Carolina State,9,32.0,1993-02-07,2016,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2983055
MIN,WLB,Jonathan Greenard,58,Base 3-4 D,ACT,75.0,259,Florida; Louisville,5,28.0,1997-05-25,2020,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3916409
MIN,LILB,Blake Cashman,51,Base 3-4 D,RES,73.0,235,Minnesota,6,29.0,1996-05-10,2019,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3728281
MIN,RILB,Ivan Pace Jr.,0,Base 3-4 D,ACT,70.0,235,Cincinnati; Miami (Ohio),2,25.0,2000-12-16,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4430280
MIA,RDE,Bradley Chubb,2,Base 4-3 D,ACT,76.0,275,N.C. State,7,29.0,1996-06-24,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3116733
MIN,SLB,Andrew Van Ginkel,43,Base 3-4 D,ACT,76.0,242,Wisconsin; Iowa Western CC; South Dakota,6,30.0,1995-07-01,2019,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3133487
MIA,RDT,Benito Jones,95,Base 4-3 D,ACT,73.0,329,Mississippi,5,28.0,1997-11-27,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4035299
MIA,LDE,Chop Robinson,44,Base 4-3 D,ACT,75.0,254,Penn State; Maryland,1,22.0,2003-01-02,2024,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4431586
LAC,RB,Omarion Hampton,8,3WR 1TE,RES,72.0,220,North Carolina,0,22.0,2003-03-16,2025,22,0.0,0.0,0.0,0.0,0.0,66.0,314.0,2.0,20.0,22.0,136.0,0.0,5,4685382
LAC,FB,Scott Matlock,44,3WR 1TE,ACT,76.0,300,Boise State,2,25.0,2000-06-28,2023,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,4373684
LAC,RB,Najee Harris,22,3WR 1TE,RES,73.0,230,Alabama,4,27.0,1998-03-09,2021,24,0.0,0.0,0.0,0.0,0.0,15.0,61.0,0.0,3.0,3.0,25.0,0.0,3,4241457
LV,LDE,Maxx Crosby,98,Base 4-3 D,ACT,77.0,255,Eastern Michigan,6,28.0,1997-08-22,2019,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3916655
LV,LDT,Jonah Laulu,96,Base 4-3 D,ACT,77.0,289,Oklahoma; Hawaii,1,25.0,2000-06-30,2024,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4373956
LV,RDT,Adam Butler,69,Base 4-3 D,ACT,77.0,300,Vanderbilt,8,31.0,1994-04-12,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2972342
LV,RDE,Malcolm Koonce,51,Base 4-3 D,ACT,74.0,250,Buffalo,4,27.0,1998-06-06,2021,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4239719
LV,WLB,Germaine Pratt,53,Base 4-3 D,ACT,75.0,245,N.C. State,6,29.0,1996-05-21,2019,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,
LV,MLB,Elandon Roberts,52,Base 4-3 D,ACT,71.0,238,Houston; Morgan State,9,31.0,1994-04-22,2016,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2987743
LV,SLB,Devin White,45,Base 4-3 D,ACT,72.0,237,LSU,6,27.0,1998-02-17,2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4035434
LV,LCB,Darien Porter,26,Base 4-3 D,ACT,74.0,200,Iowa State,0,24.0,2001-01-06,2025,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4430330
LV,SS,Jeremy Chinn,11,Base 4-3 D,ACT,75.0,212,Southern Illinois,5,27.0,1998-02-26,2020,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4043169
LV,FS,Isaiah Pola-Mao,20,Base 4-3 D,ACT,76.0,205,USC,3,26.0,1999-06-30,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4259632
LV,RCB,Eric Stokes,22,Base 4-3 D,ACT,72.0,190,Georgia,4,26.0,1999-03-01,2021,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4259561
LV,NB,Darnay Holmes,30,Base 4-3 D,ACT,70.0,198,UCLA,5,27.0,1998-06-23,2020,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4242973
LV,WR,Jakobi Meyers,16,3WR 1TE,ACT,73.0,200,N.C. State,6,29.0,1996-11-09,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,43.0,329.0,0.0,6,3916433
LV,LT,Kolton Miller,74,3WR 1TE,RES,80.0,325,UCLA,7,30.0,1995-10-09,2018,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3134312
LV,LG,Dylan Parham,66,3WR 1TE,ACT,74.0,285,Memphis,3,26.0,1999-08-24,2022,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4243375
LV,C,Jordan Meredith,61,3WR 1TE,ACT,74.0,300,Western Kentucky,4,27.0,1998-01-04,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4076803
LV,RG,Jackson Powers-Johnson,58,3WR 1TE,ACT,75.0,320,Oregon,1,22.0,2003-01-23,2024,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4875295
LV,RT,DJ Glaze,71,3WR 1TE,ACT,76.0,305,Maryland,1,23.0,2002-08-04,2024,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4606683
LV,QB,Geno Smith,7,3WR 1TE,ACT,75.0,221,West Virginia,12,35.0,1990-10-10,2013,39,123.0,186.0,1350.0,7.0,10.0,20.0,71.0,0.0,0.0,0.0,0.0,0.0,6,15864
LV,TE,Brock Bowers,89,3WR 1TE,ACT,75.0,230,Georgia,1,23.0,2002-12-13,2024,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,225.0,0.0,4,4432665
LV,RB,Ashton Jeanty,2,3WR 1TE,ACT,68.0,215,Boise State,0,22.0,2003-12-02,2025,6,0.0,0.0,0.0,0.0,0.0,105.0,424.0,3.0,14.0,19.0,73.0,2.0,6,4890973
LV,RB,Raheem Mostert,31,3WR 1TE,ACT,70.0,197,Purdue,10,33.0,1992-04-09,2015,0,0.0,0.0,0.0,0.0,0.0,16.0,80.0,0.0,1.0,1.0,11.0,0.0,3,2576414
MIA,LDT,Zach Sieler,92,Base 4-3 D,ACT,78.0,290,Ferris State,7,30.0,1995-09-07,2018,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3057956
NO,TE,Juwan Johnson,83,3WR 1TE,ACT,76.0,231,Oregon; Penn State,5,29.0,1996-09-13,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,236.0,1.0,6,3929645
MIN,LCB,Isaiah Rodgers,2,Base 3-4 D,ACT,70.0,170,UMass Amherst,5,27.0,1998-01-07,2020,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4044540
MIN,FS,Harrison Smith,22,Base 3-4 D,ACT,74.0,214,Notre Dame,13,36.0,1989-02-02,2012,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14945
NE,RG,Mike Onwenu,71,3WR 1TE,ACT,75.0,350,Michigan,5,28.0,1997-12-10,2020,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4046545
NE,RT,Morgan Moses,76,3WR 1TE,ACT,78.0,330,Virginia,11,34.0,1991-03-03,2014,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16771
NE,QB,Drake Maye,10,3WR 1TE,ACT,76.0,225,North Carolina,1,23.0,2002-08-30,2024,3,131.0,179.0,1522.0,10.0,2.0,36.0,138.0,2.0,1.0,1.0,2.0,0.0,6,4431452
NE,TE,Hunter Henry,85,3WR 1TE,ACT,77.0,250,Arkansas,9,31.0,1994-12-07,2016,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,277.0,3.0,6,3046439
NE,RB,Rhamondre Stevenson,38,3WR 1TE,ACT,72.0,246,Oklahoma; Cerritos College,4,27.0,1998-02-23,2021,120,0.0,0.0,0.0,0.0,0.0,51.0,157.0,2.0,13.0,15.0,154.0,0.0,6,4569173
NE,FB,Brock Lampe,46,3WR 1TE,RES,73.0,252,Northern Illinois,0,22.0,2003-03-31,2025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4875767
NE,RB,TreVeyon Henderson,32,3WR 1TE,ACT,70.0,212,Ohio State,0,23.0,2002-10-22,2025,38,0.0,0.0,0.0,0.0,0.0,41.0,148.0,1.0,16.0,18.0,99.0,0.0,6,4432710
NO,LDE,Cameron Jordan,94,Base 3-4 D,ACT,76.0,287,California,14,36.0,1989-07-10,2011,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13971
NO,NT,Davon Godchaux,92,Base 3-4 D,ACT,75.0,311,LSU,8,31.0,1994-11-11,2017,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3115383
NO,RDE,Bryan Bresee,90,Base 3-4 D,ACT,77.0,300,Clemson,2,24.0,2001-10-06,2023,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4428988
NO,WLB,Carl Granderson,96,Base 3-4 D,ACT,77.0,261,Wyoming,6,29.0,1996-12-18,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3918310
NO,LILB,Demario Davis,56,Base 3-4 D,ACT,74.0,248,Arkansas State,13,36.0,1989-01-11,2012,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14958
NO,RILB,Pete Werner,20,Base 3-4 D,ACT,75.0,242,Ohio State,4,26.0,1999-06-05,2021,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4241993
NO,SLB,Chase Young,99,Base 3-4 D,ACT,77.0,265,Ohio State,5,26.0,1999-04-14,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4241986
NO,LCB,Kool-Aid McKinstry,4,Base 3-4 D,ACT,71.0,195,Alabama,1,23.0,2002-09-30,2024,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4433975
NO,SS,Justin Reid,21,Base 3-4 D,ACT,73.0,204,Stanford,7,28.0,1997-02-15,2018,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3931399
NO,FS,Julian Blackmon,23,Base 3-4 D,RES,72.0,204,Utah,5,27.0,1998-08-24,2020,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4035661
NO,RCB,Alontae Taylor,1,Base 3-4 D,ACT,73.0,195,Tennessee,3,27.0,1998-12-03,2022,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4369835
NO,NB,Isaac Yiadom,27,Base 3-4 D,ACT,73.0,190,Boston College,7,29.0,1996-02-20,2018,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3122797
NO,WR,Chris Olave,12,3WR 1TE,ACT,72.0,185,Ohio State,3,25.0,2000-06-27,2022,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,64.0,342.0,1.0,6,4361370
NO,LT,Kelvin Banks Jr.,71,3WR 1TE,ACT,77.0,320,Texas,0,21.0,2004-03-10,2025,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4685260
NO,LG,Trevor Penning,70,3WR 1TE,ACT,79.0,321,Northern Iowa,3,26.0,1999-05-15,2022,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4248627
NO,C,Erik McCoy,78,3WR 1TE,ACT,76.0,315,Texas A&M,6,28.0,1997-08-27,2019,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3917331
NO,RG,Cesar Ruiz,51,3WR 1TE,ACT,76.0,319,Michigan,5,26.0,1999-06-14,2020,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4258199
NO,RT,Taliese Fuaga,75,3WR 1TE,ACT,78.0,334,Oregon State,1,23.0,2002-04-05,2024,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4606711
NE,C,Garrett Bradbury,65,3WR 1TE,ACT,75.0,305,N.C. State,6,30.0,1995-06-20,2019,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3116729
MIN,SS,Joshua Metellus,44,Base 3-4 D,ACT,71.0,210,Michigan,5,27.0,1998-01-21,2020,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4046537
NE,LG,Jared Wilson,58,3WR 1TE,ACT,75.0,310,Georgia,0,22.0,2003-06-05,2025,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4599198
NE,WR,Stefon Diggs,8,3WR 1TE,ACT,72.0,191,Maryland,10,32.0,1993-11-29,2015,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,387.0,0.0,6,2976212
MIN,RCB,Byron Murphy Jr.,7,Base 3-4 D,ACT,71.0,190,Washington,6,27.0,1998-01-18,2019,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4038999
MIN,NB,Tavierre Thomas,37,Base 3-4 D,ACT,70.0,205,Ferris State,7,29.0,1996-03-11,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4334405
MIN,WR,Justin Jefferson,18,3WR 1TE,ACT,73.0,192,LSU,5,26.0,1999-06-16,2020,22,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,29.0,42.0,449.0,1.0,5,4262921
MIN,LT,Christian Darrisaw,71,3WR 1TE,ACT,77.0,314,Virginia Tech,4,26.0,1999-06-02,2021,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4361985
MIN,LG,Donovan Jackson,74,3WR 1TE,ACT,76.0,320,Ohio State,0,23.0,2002-12-04,2025,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4431553
MIN,C,Ryan Kelly,78,3WR 1TE,RES,76.0,309,Alabama,9,32.0,1993-05-30,2016,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2578475
MIN,RG,Will Fries,76,3WR 1TE,ACT,78.0,306,Penn State,4,27.0,1998-04-04,2021,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4045176
MIN,RT,Brian O'Neill,75,3WR 1TE,ACT,79.0,297,Pittsburgh,7,30.0,1995-09-15,2018,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3123954
MIN,QB,J.J. McCarthy,9,3WR 1TE,ACT,75.0,202,Michigan,1,22.0,2003-01-20,2024,10,24.0,41.0,301.0,2.0,3.0,7.0,50.0,1.0,0.0,0.0,0.0,0.0,2,4433970
MIN,TE,T.J. Hockenson,87,3WR 1TE,ACT,77.0,248,Iowa,6,28.0,1997-07-03,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,153.0,1.0,5,4036133
MIN,RB,Aaron Jones Sr.,33,3WR 1TE,RES,69.0,208,Texas-El Paso,8,31.0,1994-12-02,2017,182,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,3.0,4.0,44.0,1.0,2,3042519
MIN,FB,C.J. Ham,30,3WR 1TE,ACT,71.0,235,Augustana (SD),9,32.0,1993-07-22,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4012556
MIN,RB,Jordan Mason,27,3WR 1TE,ACT,71.0,218,Georgia Tech,3,26.0,1999-05-24,2022,0,0.0,0.0,0.0,0.0,0.0,69.0,323.0,3.0,9.0,11.0,34.0,0.0,5,4360569
NE,LDE,Christian Barmore,90,Base 3-4 D,ACT,77.0,310,Alabama,4,26.0,1999-07-28,2021,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4372030
NE,NT,Khyiris Tonga,95,Base 3-4 D,ACT,74.0,340,BYU,4,29.0,1996-07-07,2021,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4256074
NE,RDE,Milton Williams,97,Base 3-4 D,ACT,75.0,278,Louisiana Tech,4,26.0,1999-04-06,2021,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4239699
NE,WLB,Keion White,99,Base 3-4 D,ACT,77.0,286,Georgia Tech; Old Dominion,2,26.0,1999-01-20,2023,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4243493
NE,LILB,Robert Spillane,14,Base 3-4 D,ACT,73.0,229,Western Michigan,7,30.0,1995-12-14,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3129446
NE,RILB,Christian Elliss,53,Base 3-4 D,ACT,74.0,233,Idaho,4,26.0,1999-01-02,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4245273
NE,SLB,Harold Landry III,2,Base 3-4 D,ACT,74.0,250,Boston College,7,29.0,1996-06-05,2018,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3122793
NE,LCB,Carlton Davis III,7,Base 3-4 D,ACT,73.0,206,Auburn,7,29.0,1996-12-31,2018,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3916923
NE,SS,Kyle Dugger,23,Base 3-4 D,ACT,73.0,216,Lenoir Rhyne,5,29.0,1996-03-22,2020,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4401811
NE,FS,Dell Pettus,24,Base 3-4 D,ACT,71.0,205,Troy,1,24.0,2001-06-02,2024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4428232
NE,RCB,Christian Gonzalez,0,Base 3-4 D,ACT,73.0,201,Oregon,2,23.0,2002-06-28,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4686772
NE,NB,Marcus Jones,25,Base 3-4 D,ACT,68.0,185,Houston; Troy,3,27.0,1998-10-22,2022,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4241720
NE,LT,Will Campbell,66,3WR 1TE,ACT,78.0,323,LSU,0,21.0,2004-01-06,2025,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4685298
CLE,FS,Ronnie Hickman,33,Base 4-3 D,ACT,73.0,205,Ohio State,2,24.0,2001-10-11,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4569620
CLE,SS,Grant Delpit,9,Base 4-3 D,ACT,75.0,208,LSU,5,27.0,1998-09-20,2020,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4242208
CLE,LCB,Denzel Ward,21,Base 4-3 D,ACT,71.0,191,Ohio State,7,28.0,1997-04-28,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3915535
SEA,FB,Robbie Ouzts,40,3WR 1TE,RES,75.0,270,Alabama,0,23.0,2002-09-06,2025,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4691688
SEA,RB,Zach Charbonnet,26,3WR 1TE,ACT,73.0,220,UCLA; Michigan,2,24.0,2001-01-08,2023,52,0.0,0.0,0.0,0.0,0.0,60.0,156.0,3.0,4.0,5.0,30.0,0.0,5,4426385
SF,LDE,Mykel Williams,98,Base 4-3 D,ACT,77.0,265,Georgia,0,21.0,2004-06-29,2025,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4685623
SF,LDT,CJ West,99,Base 4-3 D,ACT,73.0,316,Indiana; Kent State,0,23.0,2002-06-12,2025,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4686308
SF,RDT,Jordan Elliott,92,Base 4-3 D,ACT,76.0,303,Missouri; Texas,5,28.0,1997-11-23,2020,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4039052
SF,RDE,Nick Bosa,97,Base 4-3 D,RES,76.0,266,Ohio State,6,28.0,1997-10-23,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4040605
SF,WLB,Dee Winters,53,Base 4-3 D,ACT,71.0,230,TCU,2,25.0,2000-10-17,2023,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4428914
SF,MLB,Fred Warner,54,Base 4-3 D,ACT,75.0,230,BYU,7,29.0,1996-11-19,2018,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3138826
SF,SLB,Luke Gifford,57,Base 4-3 D,ACT,75.0,245,Nebraska,6,30.0,1995-08-28,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3116097
SF,LCB,Renardo Green,0,Base 4-3 D,ACT,72.0,186,Florida State,1,25.0,2000-11-09,2024,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4427325
SF,SS,Ji'Ayir Brown,27,Base 4-3 D,ACT,71.0,202,Penn State; Lackawanna JC,2,25.0,2000-01-25,2023,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4693644
SF,FS,Jason Pinnock,25,Base 4-3 D,ACT,72.0,200,Pittsburgh,4,26.0,1999-06-30,2021,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4240706
SF,RCB,Deommodore Lenoir,2,Base 4-3 D,ACT,70.0,202,Oregon,4,26.0,1999-10-06,2021,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4242488
SF,NB,Upton Stout,20,Base 4-3 D,ACT,69.0,182,Western Kentucky; North Texas,0,23.0,2002-01-09,2025,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4565200
SF,WR,Jauan Jennings,15,3WR 1TE,ACT,75.0,214,Tennessee,5,28.0,1997-07-10,2020,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,136.0,1.0,4,3886598
SF,LT,Trent Williams,71,3WR 1TE,ACT,77.0,320,Oklahoma,15,37.0,1988-07-19,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13241
